B	nu	e_para	e_perp
6.331313131313132	129.54545454545453	5.457722056515826e-41	3.5066500177071577e-40
6.5323232323232325	129.54545454545453	5.774808686409068e-41	3.70523571646528e-40
6.733333333333333	129.54545454545453	6.099326715073465e-41	3.908183901366308e-40
6.934343434343434	129.54545454545453	6.43119148146719e-41	4.115436963865369e-40
7.135353535353535	129.54545454545453	6.770320801956226e-41	4.326939223153011e-40
7.336363636363636	129.54545454545453	7.116635119518906e-41	4.5426368780657765e-40
7.537373737373738	129.54545454545453	7.470057289308876e-41	4.762477862644204e-40
7.738383838383839	129.54545454545453	7.830512421301086e-41	4.98641176518958e-40
7.9393939393939394	129.54545454545453	8.197927778442512e-41	5.2143897388046505e-40
8.140404040404041	129.54545454545453	8.57223270333629e-41	5.4463644276584485e-40
8.341414141414141	129.54545454545453	8.953358304301588e-41	5.682289854715068e-40
8.542424242424243	129.54545454545453	9.341237740372915e-41	5.9221214156743605e-40
8.743434343434343	129.54545454545453	9.735805991593897e-41	6.165815769078052e-40
8.944444444444445	129.54545454545453	1.0136999338820197e-40	6.413330782179532e-40
9.145454545454545	129.54545454545453	1.0544756232962948e-40	6.6646254952073474e-40
9.346464646464646	129.54545454545453	1.0959016467640858e-40	6.919660055161311e-40
9.547474747474748	129.54545454545453	1.1379720908088676e-40	7.178395619411705e-40
9.748484848484848	129.54545454545453	1.1806812352970629e-40	7.440794406275448e-40
9.94949494949495	129.54545454545453	1.2240234777250813e-40	7.706819581699144e-40
10.15050505050505	129.54545454545453	1.2679933418411594e-40	7.976435232555725e-40
10.351515151515152	129.54545454545453	1.3125854932495503e-40	8.24960634902532e-40
10.552525252525253	129.54545454545453	1.3577947206586277e-40	8.52629877456128e-40
10.753535353535353	129.54545454545453	1.4036158742982875e-40	8.806479114943832e-40
10.954545454545455	129.54545454545453	1.4500439775094771e-40	9.090114821435577e-40
11.155555555555555	129.54545454545453	1.4970741401763498e-40	9.377174079157628e-40
11.356565656565657	129.54545454545453	1.5447015726357706e-40	9.667625794930337e-40
11.557575757575757	129.54545454545453	1.592921587744292e-40	9.961439576439425e-40
11.758585858585858	129.54545454545453	1.6417296095762569e-40	1.0258585732258544e-39
11.95959595959596	129.54545454545453	1.6911211366759972e-40	1.0559035145320173e-39
12.16060606060606	129.54545454545453	1.7410917408030482e-40	1.0862759389200314e-39
12.361616161616162	129.54545454545453	1.7916371137740877e-40	1.1169730617968355e-39
12.562626262626262	129.54545454545453	1.842753021676665e-40	1.1479921571700665e-39
12.763636363636364	129.54545454545453	1.8944353211376297e-40	1.1793305561440176e-39
12.964646464646465	129.54545454545453	1.9466799070112545e-40	1.2109856400596667e-39
13.165656565656565	129.54545454545453	1.9994827909484985e-40	1.24295484679264e-39
13.366666666666667	129.54545454545453	2.0528400471280988e-40	1.2752356638403888e-39
13.567676767676767	129.54545454545453	2.106747825423753e-40	1.3078256282215838e-39
13.768686868686869	129.54545454545453	2.161202338307302e-40	1.3407223238136761e-39
13.969696969696969	129.54545454545453	2.2161998556194185e-40	1.3739233795379989e-39
14.17070707070707	129.54545454545453	2.2717367305675008e-40	1.4074264707248822e-39
14.371717171717172	129.54545454545453	2.327809387784024e-40	1.4412293167388427e-39
14.572727272727272	129.54545454545453	2.3844142660005007e-40	1.475329674116328e-39
14.773737373737374	129.54545454545453	2.441547908816632e-40	1.5097253445611784e-39
14.974747474747474	129.54545454545453	2.499206910155259e-40	1.5444141684541803e-39
15.175757575757576	129.54545454545453	2.5573879119530513e-40	1.5793940236293062e-39
15.376767676767678	129.54545454545453	2.6160876351669142e-40	1.6146628275222957e-39
15.577777777777778	129.54545454545453	2.6753027753419136e-40	1.6502185258140348e-39
15.77878787878788	129.54545454545453	2.735030183497058e-40	1.6860591096423505e-39
15.97979797979798	129.54545454545453	2.795266699437683e-40	1.7221825980912152e-39
16.18080808080808	129.54545454545453	2.85600923541056e-40	1.758587045747201e-39
16.381818181818183	129.54545454545453	2.9172547397413884e-40	1.7952705382854943e-39
16.582828282828284	129.54545454545453	2.9790002112056147e-40	1.832231193159037e-39
16.783838383838383	129.54545454545453	3.041242728724489e-40	1.8694671618484803e-39
16.984848484848484	129.54545454545453	3.103979309422031e-40	1.906976614975179e-39
17.185858585858586	129.54545454545453	3.167207121589496e-40	1.9447577629305795e-39
17.386868686868688	129.54545454545453	3.230923339107048e-40	1.982808840675759e-39
17.587878787878786	129.54545454545453	3.2951251741852213e-40	2.021128110396232e-39
17.788888888888888	129.54545454545453	3.3598098667214718e-40	2.059713859840459e-39
17.98989898989899	129.54545454545453	3.424974747350012e-40	2.0985644080488782e-39
18.19090909090909	129.54545454545453	3.4906171299870405e-40	2.1376780940526883e-39
18.391919191919193	129.54545454545453	3.556734384445374e-40	2.17705328359889e-39
18.59292929292929	129.54545454545453	3.6233239670454806e-40	2.2166883716934023e-39
18.793939393939393	129.54545454545453	3.690383216977223e-40	2.256581761736925e-39
18.994949494949495	129.54545454545453	3.7579096634015525e-40	2.296731895751625e-39
19.195959595959597	129.54545454545453	3.825900817051455e-40	2.337137233073915e-39
19.3969696969697	129.54545454545453	3.8943542219279335e-40	2.3777962550721702e-39
19.597979797979797	129.54545454545453	3.963267454563387e-40	2.4187074646360013e-39
19.7989898989899	129.54545454545453	4.032638123308035e-40	2.459869385681986e-39
20.0	129.54545454545453	4.1024638586363005e-40	2.501280561774999e-39
0.1	130.15151515151516	7.938356341566795e-45	7.679381502573748e-44
0.301010101010101	130.15151515151516	1.2835102536292836e-43	9.999364696086749e-43
0.502020202020202	130.15151515151516	3.933478239404468e-43	2.901212370250709e-42
0.703030303030303	130.15151515151516	7.95492166404591e-43	5.711773205369935e-42
0.9040404040404041	130.15151515151516	1.3285694670328756e-42	9.380302461451284e-42
1.105050505050505	130.15151515151516	1.9874051135160547e-42	1.38651736475876e-41
1.3060606060606061	130.15151515151516	2.7675590707002537e-42	1.913123445033953e-41
1.507070707070707	130.15151515151516	3.6651378003226086e-42	2.5148049548468633e-41
1.708080808080808	130.15151515151516	4.6766721897218626e-42	3.1888800604631464e-41
1.9090909090909092	130.15151515151516	5.799034272930319e-42	3.9329542053651897e-41
2.11010101010101	130.15151515151516	7.029376377751741e-42	4.744866899061465e-41
2.311111111111111	130.15151515151516	8.36508621139328e-42	5.622652276323362e-41
2.512121212121212	130.15151515151516	9.803751664167134e-42	6.564508907145653e-41
2.713131313131313	130.15151515151516	1.1343134030804546e-41	7.568776213846146e-41
2.914141414141414	130.15151515151516	1.298114498351514e-41	8.633915511762251e-41
3.1151515151515152	130.15151515151516	1.4715829546518835e-41	9.758494781791202e-41
3.316161616161616	130.15151515151516	1.6545350103501165e-41	1.094117594290596e-40
3.5171717171717174	130.15151515151516	1.846797447081698e-41	1.2180704389363964e-40
3.7181818181818183	130.15151515151516	2.0482065227010495e-41	1.3475900118242789e-40
3.919191919191919	130.15151515151516	2.2586070353645458e-41	1.4825650159124525e-40
4.12020202020202	130.15151515151516	2.4778515412243e-41	1.622890210511164e-40
4.321212121212121	130.15151515151516	2.705799737926689e-41	1.768465858513579e-40
4.522222222222222	130.15151515151516	2.9423177086554636e-41	1.9191972237633945e-40
4.723232323232323	130.15151515151516	3.18727765002493e-41	2.0749941702331953e-40
4.924242424242424	130.15151515151516	3.4405570934125447e-41	2.2357707554478444e-40
5.125252525252526	130.15151515151516	3.702038767839768e-41	2.401444926077108e-40
5.3262626262626265	130.15151515151516	3.971610176545054e-41	2.571938217298037e-40
5.527272727272727	130.15151515151516	4.249163019481793e-41	2.747175464536663e-40
5.728282828282828	130.15151515151516	4.5345932489611515e-41	2.9270846024902616e-40
5.929292929292929	130.15151515151516	4.827800634130423e-41	3.1115964358129593e-40
6.13030303030303	130.15151515151516	5.128688550416423e-41	3.300644450403485e-40
6.331313131313132	130.15151515151516	5.437163526526963e-41	3.494164616296308e-40
6.5323232323232325	130.15151515151516	5.753135494558806e-41	3.692095274793624e-40
6.733333333333333	130.15151515151516	6.076517259335048e-41	3.894376959814106e-40
6.934343434343434	130.15151515151516	6.407224535326798e-41	4.100952290613741e-40
7.135353535353535	130.15151515151516	6.745175473573258e-41	4.311765800844919e-40
7.336363636363636	130.15151515151516	7.090290876100351e-41	4.5267639008545585e-40
7.537373737373738	130.15151515151516	7.442493922709305e-41	4.745894724469809e-40
7.738383838383839	130.15151515151516	7.801710040586323e-41	4.969108052854491e-40
7.9393939393939394	130.15151515151516	8.167866798968406e-41	5.196355224755778e-40
8.140404040404041	130.15151515151516	8.540893840924643e-41	5.427589063744792e-40
8.341414141414141	130.15151515151516	8.920722554687578e-41	5.662763764384068e-40
8.542424242424243	130.15151515151516	9.307286380280785e-41	5.901834889182731e-40
8.743434343434343	130.15151515151516	9.700520567798924e-41	6.144759257354975e-40
8.944444444444445	130.15151515151516	1.0100361683235998e-40	6.391494894463029e-40
9.145454545454545	130.15151515151516	1.0506748345122181e-40	6.642000981863784e-40
9.346464646464646	130.15151515151516	1.0919620682907196e-40	6.896237821020321e-40
9.547474747474748	130.15151515151516	1.1338919761966676e-40	7.154166706142105e-40
9.748484848484848	130.15151515151516	1.1764588615654437e-40	7.41574999211558e-40
9.94949494949495	130.15151515151516	1.2196571451015473e-40	7.68095097765294e-40
10.15050505050505	130.15151515151516	1.2634813702025512e-40	7.949733875460399e-40
10.351515151515152	130.15151515151516	1.3079262255729542e-40	8.222063801787326e-40
10.552525252525253	130.15151515151516	1.3529865005698045e-40	8.497906700638313e-40
10.753535353535353	130.15151515151516	1.3986571242152128e-40	8.777229353438877e-40
10.954545454545455	130.15151515151516	1.444933080176084e-40	9.059999266323506e-40
11.155555555555555	130.15151515151516	1.4918095172577929e-40	9.346184754473021e-40
11.356565656565657	130.15151515151516	1.539281665551423e-40	9.635754833531775e-40
11.557575757575757	130.15151515151516	1.587344858784569e-40	9.9286792185549e-40
11.758585858585858	130.15151515151516	1.6359945179818068e-40	1.0224928285496365e-39
11.95959595959596	130.15151515151516	1.6852261931989616e-40	1.0524473091943988e-39
12.16060606060606	130.15151515151516	1.7350354495659038e-40	1.0827285243193557e-39
12.361616161616162	130.15151515151516	1.785418001146993e-40	1.1133337007185233e-39
12.562626262626262	130.15151515151516	1.8363696300349868e-40	1.1442601215606219e-39
12.763636363636364	130.15151515151516	1.887886195150386e-40	1.1755051255562535e-39
12.964646464646465	130.15151515151516	1.939963647300711e-40	1.207066106834736e-39
13.165656565656565	130.15151515151516	1.992597972961845e-40	1.2389405077702363e-39
13.366666666666667	130.15151515151516	2.045785272629869e-40	1.2711258253376235e-39
13.567676767676767	130.15151515151516	2.0995217121779026e-40	1.303619604837099e-39
13.768686868686869	130.15151515151516	2.1538035107273444e-40	1.3364194373345268e-39
13.969696969696969	130.15151515151516	2.2086269726611885e-40	1.3695229615764685e-39
14.17070707070707	130.15151515151516	2.2639884435717747e-40	1.4029278583556773e-39
14.371717171717172	130.15151515151516	2.3198843528828487e-40	1.4366318535978031e-39
14.572727272727272	130.15151515151516	2.376311198946535e-40	1.470632715746328e-39
14.773737373737374	130.15151515151516	2.433265490949731e-40	1.5049282488764306e-39
14.974747474747474	130.15151515151516	2.4907438508053277e-40	1.5395163018526223e-39
15.175757575757576	130.15151515151516	2.5487429326570446e-40	1.5743947592906513e-39
15.376767676767678	130.15151515151516	2.6072594455224095e-40	1.60956154287381e-39
15.577777777777778	130.15151515151516	2.6662901692339837e-40	1.6450146120375304e-39
15.77878787878788	130.15151515151516	2.725831892521524e-40	1.6807519569045288e-39
15.97979797979798	130.15151515151516	2.7858814949128698e-40	1.7167716056364184e-39
16.18080808080808	130.15151515151516	2.846435888974123e-40	1.7530716178520743e-39
16.381818181818183	130.15151515151516	2.907492044361612e-40	1.789650086258352e-39
16.582828282828284	130.15151515151516	2.969046966980111e-40	1.826505133821099e-39
16.783838383838383	130.15151515151516	3.0310977470674266e-40	1.8636349178569507e-39
16.984848484848484	130.15151515151516	3.093641410216036e-40	1.9010376144456702e-39
17.185858585858586	130.15151515151516	3.1566751355977222e-40	1.9387114395883066e-39
17.386868686868688	130.15151515151516	3.220196106952729e-40	1.9766546336661357e-39
17.587878787878786	130.15151515151516	3.2842015489599518e-40	2.014865464460874e-39
17.788888888888888	130.15151515151516	3.3486887171360893e-40	2.0533422255498977e-39
17.98989898989899	130.15151515151516	3.413654917400659e-40	2.0920832376891426e-39
18.19090909090909	130.15151515151516	3.479097511684158e-40	2.1310868488204303e-39
18.391919191919193	130.15151515151516	3.5450138652313146e-40	2.1703514282675592e-39
18.59292929292929	130.15151515151516	3.61140144456244e-40	2.2098753760165283e-39
18.793939393939393	130.15151515151516	3.678257595102743e-40	2.2496570999801882e-39
18.994949494949495	130.15151515151516	3.7455798558365065e-40	2.2896950469821055e-39
19.195959595959597	130.15151515151516	3.813365745964594e-40	2.3299876809568686e-39
19.3969696969697	130.15151515151516	3.8816128178203016e-40	2.3705334877916016e-39
19.597979797979797	130.15151515151516	3.9503186561360934e-40	2.4113309748172995e-39
19.7989898989899	130.15151515151516	4.0194808773332515e-40	2.452378670316568e-39
20.0	130.15151515151516	4.089097127497464e-40	2.493675122913487e-39
0.1	130.75757575757575	7.868837908673542e-45	7.622100589691122e-44
0.301010101010101	130.75757575757575	1.2759935543987368e-43	9.946733018239461e-43
0.502020202020202	130.75757575757575	3.9129607084234335e-43	2.887272724808075e-42
0.703030303030303	130.75757575757575	7.915828045409503e-43	5.685599660146817e-42
0.9040404040404041	130.75757575757575	1.3222858198411007e-42	9.338650334232984e-42
1.105050505050505	130.75757575757575	1.9782628419378686e-42	1.380504449932411e-41
1.3060606060606061	130.75757575757575	2.755100674871832e-42	1.9049831444824149e-41
1.507070707070707	130.75757575757575	3.648928741158504e-42	2.5042745507061394e-41
1.708080808080808	130.75757575757575	4.656297915578876e-42	3.1757113991276675e-41
1.9090909090909092	130.75757575757575	5.77409789752544e-42	3.9169118335094086e-41
2.11010101010101	130.75757575757575	6.999496791760735e-42	4.725726575521642e-41
2.311111111111111	130.75757575757575	8.329896419215815e-42	5.600199748534895e-41
2.512121212121212	130.75757575757575	9.762897940087321e-42	6.538538952510134e-41
2.713131313131313	130.75757575757575	1.1296274127366959e-41	7.539091725554248e-41
2.914141414141414	130.75757575757575	1.2927947631894002e-41	8.600326824254557e-41
3.1151515151515152	130.75757575757575	1.4655973526178407e-41	9.720819040884632e-41
3.316161616161616	130.75757575757575	1.6478523514817448e-41	1.089923656748062e-40
3.5171717171717174	130.75757575757575	1.8393874084086863e-41	1.213433059910968e-40
3.7181818181818183	130.75757575757575	2.0400395935875543e-41	1.3424926520435615e-40
3.919191919191919	130.75757575757575	2.2496544658497286e-41	1.4769916379134185e-40
4.12020202020202	130.75757575757575	2.4680852955202447e-41	1.6168252456548921e-40
4.321212121212121	130.75757575757575	2.695192455222378e-41	1.761894177672989e-40
4.522222222222222	130.75757575757575	2.93084266402155e-41	1.9121041105501486e-40
4.723232323232323	130.75757575757575	3.1749087218586053e-41	2.0673652970668634e-40
4.924242424242424	130.75757575757575	3.4272687303361937e-41	2.227592161475271e-40
5.125252525252526	130.75757575757575	3.6878059628931466e-41	2.392702997488426e-40
5.3262626262626265	130.75757575757575	3.956408440111405e-41	2.56261966898289e-40
5.527272727272727	130.75757575757575	4.232968352669121e-41	2.7372673230825015e-40
5.728282828282828	130.75757575757575	4.517382142139464e-41	2.916574192847171e-40
5.929292929292929	130.75757575757575	4.809549974990021e-41	3.1004713599365904e-40
6.13030303030303	130.75757575757575	5.109375711014716e-41	3.2888925847147132e-40
6.331313131313132	130.75757575757575	5.416766270944575e-41	3.4817740920259803e-40
6.5323232323232325	130.75757575757575	5.731631985562332e-41	3.679054468970349e-40
6.733333333333333	130.75757575757575	6.053886035658884e-41	3.8806744839847925e-40
6.934343434343434	130.75757575757575	6.383444440934441e-41	4.0865769716462754e-40
7.135353535353535	130.75757575757575	6.720225898822862e-41	4.296706712092135e-40
7.336363636363636	130.75757575757575	7.064151354084618e-41	4.511010292101998e-40
7.537373737373738	130.75757575757575	7.415144373288606e-41	4.72943605434923e-40
7.738383838383839	130.75757575757575	7.7731307056161e-41	4.9519339721768256e-40
7.9393939393939394	130.75757575757575	8.138038221793101e-41	5.178455568391599e-40
8.140404040404041	130.75757575757575	8.509796862915669e-41	5.408953844648312e-40
8.341414141414141	130.75757575757575	8.888338295116897e-41	5.643383165892677e-40
8.542424242424243	130.75757575757575	9.273596237148535e-41	5.881699260234656e-40
8.743434343434343	130.75757575757575	9.665506207049395e-41	6.123859106410457e-40
8.944444444444445	130.75757575757575	1.0064005024278203e-40	6.369820884199315e-40
9.145454545454545	130.75757575757575	1.046903156234943e-40	6.61954392396436e-40
9.346464646464646	130.75757575757575	1.088052619519951e-40	6.8729886716515e-40
9.547474747474748	130.75757575757575	1.129843021656606e-40	7.130116560319878e-40
9.748484848484848	130.75757575757575	1.1722686892626075e-40	7.390890080455843e-40
9.94949494949495	130.75757575757575	1.2153240652821474e-40	7.655272661812927e-40
10.15050505050505	130.75757575757575	1.2590037192262434e-40	7.923228648664662e-40
10.351515151515152	130.75757575757575	1.3033023476383761e-40	8.194723267362742e-40
10.552525252525253	130.75757575757575	1.3482147732725122e-40	8.469722594528847e-40
10.753535353535353	130.75757575757575	1.3937359413677383e-40	8.748193524120606e-40
10.954545454545455	130.75757575757575	1.4398608539699493e-40	9.030103674191239e-40
11.155555555555555	130.75757575757575	1.4865846792605097e-40	9.315421470183837e-40
11.356565656565657	130.75757575757575	1.5339026658130459e-40	9.604116034572742e-40
11.557575757575757	130.75757575757575	1.5818101652313857e-40	9.896157186205904e-40
11.758585858585858	130.75757575757575	1.6303026162755065e-40	1.0191515402364277e-39
11.95959595959596	130.75757575757575	1.6793755861927542e-40	1.0490161839169188e-39
12.16060606060606	130.75757575757575	1.7290246560346788e-40	1.079206819706378e-39
12.361616161616162	130.75757575757575	1.7792455566664095e-40	1.1097206837939246e-39
12.562626262626262	130.75757575757575	1.8300340859955515e-40	1.1405550684478348e-39
12.763636363636364	130.75757575757575	1.8813861185310195e-40	1.1717073212657132e-39
12.964646464646465	130.75757575757575	1.9332976209573302e-40	1.203174845110156e-39
13.165656565656565	130.75757575757575	1.9857645947262005e-40	1.2349550908228122e-39
13.366666666666667	130.75757575757575	2.0387831538358505e-40	1.2670455635295362e-39
13.567676767676767	130.75757575757575	2.0923494721217466e-40	1.2994438159646307e-39
13.768686868686869	130.75757575757575	2.1464597976135024e-40	1.3321474485656594e-39
13.969696969696969	130.75757575757575	2.2011104365745184e-40	1.3651541065967372e-39
14.17070707070707	130.75757575757575	2.2562977511239544e-40	1.3984614786868047e-39
14.371717171717172	130.75757575757575	2.3120181837297246e-40	1.4320672981085248e-39
14.572727272727272	130.75757575757575	2.3682682459298257e-40	1.465969340530516e-39
14.773737373737374	130.75757575757575	2.425044461144572e-40	1.5001654172264328e-39
14.974747474747474	130.75757575757575	2.4823434565836515e-40	1.5346533832386085e-39
15.175757575757576	130.75757575757575	2.5401619056662277e-40	1.5694311306357127e-39
15.376767676767678	130.75757575757575	2.598496526894173e-40	1.6044965874561147e-39
15.577777777777778	130.75757575757575	2.6573441125845693e-40	1.6398477196754596e-39
15.77878787878788	130.75757575757575	2.716701460853176e-40	1.675482523535637e-39
15.97979797979798	130.75757575757575	2.7765654639498533e-40	1.711399033543371e-39
16.18080808080808	130.75757575757575	2.8369330436534925e-40	1.7475953152074388e-39
16.381818181818183	130.75757575757575	2.8978011819097333e-40	1.784069468329563e-39
16.582828282828284	130.75757575757575	2.959166894665385e-40	1.8208196186543477e-39
16.783838383838383	130.75757575757575	3.0210272468916275e-40	1.8578439286414903e-39
16.984848484848484	130.75757575757575	3.083379382079776e-40	1.8951405897448115e-39
17.185858585858586	130.75757575757575	3.1462203807373e-40	1.9327078125920718e-39
17.386868686868688	130.75757575757575	3.2095474728794075e-40	1.970543846598428e-39
17.587878787878786	130.75757575757575	3.273357892805963e-40	2.008646964829845e-39
17.788888888888888	130.75757575757575	3.337648910837187e-40	2.0470154665843948e-39
17.98989898989899	130.75757575757575	3.402417827010094e-40	2.0856476761906256e-39
18.19090909090909	130.75757575757575	3.467662026778943e-40	2.124541948026371e-39
18.391919191919193	130.75757575757575	3.5333788798177695e-40	2.1636966558669066e-39
18.59292929292929	130.75757575757575	3.5995658101341427e-40	2.2031101993825326e-39
18.793939393939393	130.75757575757575	3.6662203272404414e-40	2.2427810067593544e-39
18.994949494949495	130.75757575757575	3.733339822011612e-40	2.2827075138054983e-39
19.195959595959597	130.75757575757575	3.800921874671124e-40	2.3228881942860777e-39
19.3969696969697	130.75757575757575	3.868964045827554e-40	2.363321538578586e-39
19.597979797979797	130.75757575757575	3.9374639283574204e-40	2.4040060584275625e-39
19.7989898989899	130.75757575757575	4.006419146698039e-40	2.4449402864543178e-39
20.0	130.75757575757575	4.075827356162158e-40	2.486122775682309e-39
0.1	131.36363636363637	7.800093232282205e-45	7.56539089496551e-44
0.301010101010101	131.36363636363637	1.2685462490828608e-43	9.894569157912557e-43
0.502020202020202	131.36363636363637	3.8926260480295205e-43	2.8734542756735636e-42
0.703030303030303	131.36363636363637	7.87707693509965e-43	5.6596505318684745e-42
0.9040404040404041	131.36363636363637	1.3160565919911188e-42	9.297351430507083e-42
1.105050505050505	131.36363636363637	1.9691990152360684e-42	1.374542050013006e-41
1.3060606060606061	131.36363636363637	2.7427483552619757e-42	1.8969106706659204e-41
1.507070707070707	131.36363636363637	3.632856717032928e-42	2.4938312390795546e-41
1.708080808080808	131.36363636363637	4.636094913707551e-42	3.162650930074634e-41
1.9090909090909092	131.36363636363637	5.749369996980359e-42	3.9010004580370804e-41
2.11010101010101	131.36363636363637	6.969865748718917e-42	4.706741661548513e-41
2.311111111111111	131.36363636363637	8.294998085407326e-42	5.577928575966601e-41
2.512121212121212	131.36363636363637	9.722380977245783e-42	6.512777718940929e-41
2.713131313131313	131.36363636363637	1.124979890962589e-41	7.509644708558662e-41
2.914141414141414	131.36363636363637	1.287518533934844e-41	8.567005672081371e-41
3.1151515151515152	131.36363636363637	1.4596605182009077e-41	9.68344214437916e-41
3.316161616161616	131.36363636363637	1.6412239491538339e-41	1.0857628549415438e-40
3.5171717171717174	131.36363636363637	1.8320373325159157e-41	1.2088321832944915e-40
3.7181818181818183	131.36363636363637	2.0319385422226767e-41	1.33743527216546e-40
3.919191919191919	131.36363636363637	2.2407738917319422e-41	1.4714618241148669e-40
4.12020202020202	131.36363636363637	2.4583973594549297e-41	1.6108075323334406e-40
4.321212121212121	131.36363636363637	2.684669987235144e-41	1.7553735352278001e-40
4.522222222222222	131.36363636363637	2.919459124663676e-41	1.905065918849498e-40
4.723232323232323	131.36363636363637	3.1626381699387777e-41	2.0597953217259563e-40
4.924242424242424	131.36363636363637	3.414085790158281e-41	2.219476531971724e-40
5.125252525252526	131.36363636363637	3.673685809070519e-41	2.384028188687248e-40
5.3262626262626265	131.36363636363637	3.9413267290233613e-41	2.553372478779017e-40
5.527272727272727	131.36363636363637	4.216901258744053e-41	2.7274348618106873e-40
5.728282828282828	131.36363636363637	4.500306297028754e-41	2.9061438641215074e-40
5.929292929292929	131.36363636363637	4.791442457183115e-41	3.0894308475508222e-40
6.13030303030303	131.36363636363637	5.090214026679671e-41	3.2772298395747987e-40
6.331313131313132	131.36363636363637	5.39652833276228e-41	3.4694773196987943e-40
6.5323232323232325	131.36363636363637	5.710296100075049e-41	3.6661121188196655e-40
6.733333333333333	131.36363636363637	6.031430891929717e-41	3.8670752391032424e-40
6.934343434343434	131.36363636363637	6.359849077024398e-41	4.072309737171657e-40
7.135353535353535	131.36363636363637	6.695469682560122e-41	4.281760608741053e-40
7.336363636363636	131.36363636363637	7.038214080685384e-41	4.4953746456848866e-40
7.537373737373738	131.36363636363637	7.388006066641401e-41	4.713100388512655e-40
7.738383838383839	131.36363636363637	7.744771734061173e-41	4.934888000607086e-40
7.9393939393939394	131.36363636363637	8.108439255306771e-41	5.160689187743767e-40
8.140404040404041	131.36363636363637	8.478938928262932e-41	5.3904571303626025e-40
8.341414141414141	131.36363636363637	8.856202511462367e-41	5.624146356610182e-40
8.542424242424243	131.36363636363637	9.240164197529745e-41	5.861712764977964e-40
8.743434343434343	131.36363636363637	9.630759667585265e-41	6.10311349059461e-40
8.944444444444445	131.36363636363637	1.0027926077369049e-40	6.348306866358138e-40
9.145454545454545	131.36363636363637	1.043160241033061e-40	6.597252370583522e-40
9.346464646464646	131.36363636363637	1.084172941213963e-40	6.849910592674617e-40
9.547474747474748	131.36363636363637	1.1258248560273956e-40	7.10624310357937e-40
9.748484848484848	131.36363636363637	1.1681103351892202e-40	7.366212528425315e-40
9.94949494949495	131.36363636363637	1.2110238437158658e-40	7.629782427092157e-40
10.15050505050505	131.36363636363637	1.2545599744974973e-40	7.896917271964147e-40
10.351515151515152	131.36363636363637	1.2987134394644293e-40	8.167582406345086e-40
10.552525252525253	131.36363636363637	1.3434790869187272e-40	8.441744030949805e-40
10.753535353535353	131.36363636363637	1.388851880714723e-40	8.719369154013039e-40
10.954545454545455	131.36363636363637	1.434826841163285e-40	9.000425504881842e-40
11.155555555555555	131.36363636363637	1.481399155667879e-40	9.28488161813047e-40
11.356565656565657	131.36363636363637	1.5285640929475696e-40	9.572706724497089e-40
11.557575757575757	131.36363636363637	1.5763170169493064e-40	9.863870740392195e-40
11.758585858585858	131.36363636363637	1.624653389439308e-40	1.015834424913215e-39
11.95959595959596	131.36363636363637	1.6735687929183446e-40	1.0456098502903949e-39
12.16060606060606	131.36363636363637	1.723058824270132e-40	1.0757105296670203e-39
12.361616161616162	131.36363636363637	1.7731192310225552e-40	1.106133708562832e-39
12.562626262626262	131.36363636363637	1.8237458267858122e-40	1.1368766882847715e-39
12.763636363636364	131.36363636363637	1.8749345015428325e-40	1.1679368252577339e-39
12.964646464646465	131.36363636363637	1.9266812374918768e-40	1.1993115309943236e-39
13.165656565656565	131.36363636363637	1.978982049971309e-40	1.2309982646490905e-39
13.366666666666667	131.36363636363637	2.0318330679630797e-40	1.2629945396025825e-39
13.567676767676767	131.36363636363637	2.085230479673334e-40	1.2952979166207692e-39
13.768686868686869	131.36363636363637	2.1391705461988183e-40	1.3279060038866642e-39
13.969696969696969	131.36363636363637	2.193649587872541e-40	1.3608164543598056e-39
14.17070707070707	131.36363636363637	2.248663979580649e-40	1.3940269640893293e-39
14.371717171717172	131.36363636363637	2.3042101769995425e-40	1.4275352736723376e-39
14.572727272727272	131.36363636363637	2.3602847047501433e-40	1.4613391659542653e-39
14.773737373737374	131.36363636363637	2.4168840983597533e-40	1.4954364591574927e-39
14.974747474747474	131.36363636363637	2.4740049964138695e-40	1.5298250150738827e-39
15.175757575757576	131.36363636363637	2.531644085348873e-40	1.5645027325638716e-39
15.376767676767678	131.36363636363637	2.5897980972578223e-40	1.5994675463970932e-39
15.577777777777778	131.36363636363637	2.6484638415322996e-40	1.6347174295147214e-39
15.77878787878788	131.36363636363637	2.707638098737974e-40	1.670250381551303e-39
15.97979797979798	131.36363636363637	2.7673178043080433e-40	1.7060644463726562e-39
16.18080808080808	131.36363636363637	2.827499879906382e-40	1.742157694413254e-39
16.381818181818183	131.36363636363637	2.888181317839951e-40	1.7785282303494627e-39
16.582828282828284	131.36363636363637	2.949359144640346e-40	1.815174188719019e-39
16.783838383838383	131.36363636363637	3.0110304355390092e-40	1.8520937346578537e-39
16.984848484848484	131.36363636363637	3.073192345030615e-40	1.8892850662722706e-39
17.185858585858586	131.36363636363637	3.1358419617397843e-40	1.9267463994667683e-39
17.386868686868688	131.36363636363637	3.198976526264134e-40	1.9644759890936075e-39
17.587878787878786	131.36363636363637	3.262593282457967e-40	2.0024721134694044e-39
17.788888888888888	131.36363636363637	3.326689511035411e-40	2.0407330771455834e-39
